id,full_name,is_active,last_name,first_name
1724,Bryce Drew,False,Drew,Bryce
76598,John Drew,False,Drew,John
76599,Larry Drew,False,Drew,Larry
203580,Larry Drew II,False,Drew II,Larry
17,Clyde Drexler,False,Drexler,Clyde
1041,Nate Driggers,False,Driggers,Nate
76603,Terry Driscoll,False,Driscoll,Terry
1542,Predrag Drobnjak,False,Drobnjak,Predrag
76604,Ralph Drollinger,False,Drollinger,Ralph
203083,Andre Drummond,True,Drummond,Andre
76623,Dennis DuVal,False,DuVal,Dennis
1630537,Chris Duarte,False,Duarte,Chris
1642505,Alex Ducas,False,Ducas,Alex
76605,Dick Duckett,False,Duckett,Dick
404,Kevin Duckworth,False,Duckworth,Kevin
76607,Charles Dudley,False,Dudley,Charles
201,Chris Dudley,False,Dudley,Chris
201162,Jared Dudley,False,Dudley,Jared
76608,Terry Duerod,False,Duerod,Terry
76609,Bob Duffy,False,Duffy,Bob
76610,Bob Duffy,False,Duffy,Bob
2768,Chris Duhon,False,Duhon,Chris
1626251,Duje Dukan,False,Dukan,Duje
1630561,David Duke Jr.,False,Duke Jr.,David
76611,Walter Dukes,False,Dukes,Walter
247,Joe Dumars,False,Dumars,Joe
30,Richard Dumas,False,Dumas,Richard
434,Tony Dumas,False,Dumas,Tony
76615,Andy Duncan,False,Duncan,Andy
1495,Tim Duncan,False,Duncan,Tim
2399,Mike Dunleavy,False,Dunleavy,Mike
76616,Mike Dunleavy,False,Dunleavy,Mike
1627739,Kris Dunn,True,Dunn,Kris
76617,Pat Dunn,False,Dunn,Pat
1642346,Ryan Dunn,True,Dunn,Ryan
76618,T.R. Dunn,False,Dunn,T.R.
2648,Ronald Dupree,False,Dupree,Ronald
201142,Kevin Durant,True,Durant,Kevin
1631105,Jalen Duren,True,Duren,Jalen
76619,John Duren,False,Duren,John
1090,Pat Durham,False,Durham,Pat
76621,Devin Durrant,False,Durrant,Devin
76622,Ken Durrett,False,Durrett,Ken
1628979,Trevon Duval,False,Duval,Trevon
76624,Jack Dwan,False,Dwan,Jack
76625,Craig Dykema,False,Dykema,Craig
76626,Gene Dyker,False,Dyker,Gene
202406,Jerome Dyson,False,Dyson,Jerome
1642856,Egor Dëmin,True,Dëmin,Egor
289,Ledell Eackles,False,Eackles,Ledell
76628,Jim Eakins,False,Eakins,Jim
768,Acie Earl,False,Earl,Acie
76630,Ed Earle,False,Earle,Ed
203921,Cleanthony Early,False,Early,Cleanthony
1631106,Tari Eason,True,Eason,Tari
76631,Mark Eaton,False,Eaton,Mark
76632,Jerry Eaves,False,Eaves,Jerry
202365,Devin Ebanks,False,Ebanks,Devin
76633,Bill Ebben,False,Ebben,Bill
76634,Al Eberhard,False,Eberhard,Al
2569,Ndudi Ebi,False,Ebi,Ndudi
1630693,Jaime Echenique,False,Echenique,Jaime
204067,Jarell Eddie,False,Eddie,Jarell
76635,Patrick Eddie,False,Eddie,Patrick
76636,Thomas Eddleman,False,Eddleman,Thomas
76637,Kent Edelin,False,Edelin,Kent
1641744,Zach Edey,True,Edey,Zach
1642845,VJ Edgecombe,True,Edgecombe,VJ
76638,Keith Edmonson,False,Edmonson,Keith
721,Tyus Edney,False,Edney,Tyus
1630162,Anthony Edwards,True,Edwards,Anthony
76646,Bill Edwards,False,Edwards,Bill
898,Blue Edwards,False,Edwards,Blue
1629035,Carsen Edwards,False,Edwards,Carsen
2451,Corsley Edwards,False,Edwards,Corsley
346,Doug Edwards,False,Edwards,Doug
76641,Franklin Edwards,False,Edwards,Franklin
229,James Edwards,False,Edwards,James
76643,Jay Edwards,False,Edwards,Jay
1642399,Jesse Edwards,False,Edwards,Jesse
2823,John Edwards,False,Edwards,John
1642348,Justin Edwards,True,Edwards,Justin
1630556,Kessler Edwards,False,Edwards,Kessler
236,Kevin Edwards,False,Edwards,Kevin
1630306,Rob Edwards,False,Edwards,Rob
202197,Shane Edwards,False,Edwards,Shane
1629053,Vincent Edwards,False,Edwards,Vincent
76647,Johnny Egan,False,Egan,Johnny
76648,Lonnie Eggleston,False,Eggleston,Lonnie
76649,Eddie Ehlers,False,Ehlers,Eddie
378,Craig Ehlo,False,Ehlo,Craig
76651,Dick Eichhorst,False,Eichhorst,Dick
458,Howard Eisley,False,Eisley,Howard
1918,Obinna Ekezie,False,Ekezie,Obinna
2064,Khalid El-Amin,False,El-Amin,Khalid
76653,Don Eliason,False,Eliason,Don
53,Mario Elie,False,Elie,Mario
1629604,CJ Elleby,False,Elleby,CJ
76655,Ray Ellefson,False,Ellefson,Ray
1627740,Henry Ellenson,False,Ellenson,Henry
201961,Wayne Ellington,False,Ellington,Wayne
76656,Bob Elliott,False,Elliott,Bob
251,Sean Elliott,False,Elliott,Sean
76658,Alexander Ellis,False,Ellis,Alexander
76664,Bo Ellis,False,Ellis,Bo
107,Dale Ellis,False,Ellis,Dale
1677,Harold Ellis,False,Ellis,Harold
76661,Joe Ellis,False,Ellis,Joe
1631165,Keon Ellis,True,Ellis,Keon
111,LaPhonso Ellis,False,Ellis,LaPhonso
1034,LeRon Ellis,False,Ellis,LeRon
76663,Leroy Ellis,False,Ellis,Leroy
101145,Monta Ellis,False,Ellis,Monta
442,Pervis Ellison,False,Ellison,Pervis
600010,Len Elmore,False,Elmore,Len
1922,Francisco Elson,False,Elson,Francisco
76667,Darrell Elston,False,Elston,Darrell
2408,Melvin Ely,False,Ely,Melvin
203954,Joel Embiid,True,Embiid,Joel
76668,Wayne Embry,False,Embry,Wayne
2765,Andre Emmett,False,Emmett,Andre
76669,Ned Endress,False,Endress,Ned
76670,Chris Engler,False,Engler,Chris
76671,Wayne Englestad,False,Englestad,Wayne
76672,A.J. English,False,English,A.J.
76673,Alex English,False,English,Alex
76674,Claude English,False,English,Claude
76676,Jojo English,False,English,Jojo
203119,Kim English,False,English,Kim
76675,Scott English,False,English,Scott
76677,Gene Englund,False,Englund,Gene
203898,Tyler Ennis,False,Ennis,Tyler
203516,James Ennis III,False,Ennis III,James
76678,Ray Epps,False,Epps,Ray
201623,Semih Erden,False,Erden,Semih
76679,Bo Erias,False,Erias,Bo
76680,Keith Erickson,False,Erickson,Keith
76681,Julius Erving,False,Erving,Julius
1915,Evan Eschmeyer,False,Eschmeyer,Evan
76682,Jack Eskridge,False,Eskridge,Jack
76683,Vincenzo Esposito,False,Esposito,Vincenzo
1642855,Noa Essengue,True,Essengue,Noa
1630623,Tyson Etienne,True,Etienne,Tyson
1629234,Drew Eubanks,True,Eubanks,Drew
76687,Bob Evans,False,Evans,Bob
967,Brian Evans,False,Evans,Brian
76685,Earl Evans,False,Evans,Earl
1628980,Jacob Evans,False,Evans,Jacob
1628393,Jawun Evans,False,Evans,Jawun
202379,Jeremy Evans,False,Evans,Jeremy
2230,Maurice Evans,False,Evans,Maurice
76686,Mike Evans,False,Evans,Mike
2501,Reggie Evans,False,Evans,Reggie
201936,Tyreke Evans,False,Evans,Tyreke
1641787,Tosan Evbuomwan,True,Evbuomwan,Tosan
101137,Daniel Ewing,False,Ewing,Daniel
121,Patrick Ewing,False,Ewing,Patrick
201607,Patrick Ewing,False,Ewing,Patrick
203957,Danté Exum,True,Exum,Danté
201963,Christian Eyenga,False,Eyenga,Christian
203105,Festus Ezeli,False,Ezeli,Festus
76689,Johnny Ezersky,False,Ezersky,Johnny
76690,Joe Fabel,False,Fabel,Joe
76691,John Fairchild,False,Fairchild,John
1629605,Tacko Fall,False,Fall,Tacko
76692,Phil Farbman,False,Farbman,Phil
202702,Kenneth Faried,False,Faried,Kenneth
76693,Dick Farley,False,Farley,Dick
200770,Jordan Farmar,False,Farmar,Jordan
2824,Desmon Farmer,False,Farmer,Desmon
76695,Jim Farmer,False,Farmer,Jim
76694,Mike Farmer,False,Farmer,Mike
1108,Tony Farmer,False,Farmer,Tony
76696,Bob Faught,False,Faught,Bob
203543,Vitor Faverani,False,Faverani,Vitor
202324,Derrick Favors,False,Favors,Derrick
201174,Nick Fazekas,False,Fazekas,Nick
1642847,Jeremiah Fears,True,Fears,Jeremiah
76697,Dave Fedor,False,Fedor,Dave
76698,Bob Feerick,False,Feerick,Bob
76699,Butch Feher,False,Feher,Butch
994,Jamie Feick,False,Feick,Jamie
76701,Ron Feiereisel,False,Feiereisel,Ron
76702,George Feigenbaum,False,Feigenbaum,George
76703,Dave Feitl,False,Feitl,Dave
1627770,Kay Felder,False,Felder,Kay
1626245,Cristiano Felicio,False,Felicio,Cristiano
203467,Carrick Felix,False,Felix,Carrick
101230,Noel Felix,False,Felix,Noel
76704,Ray Felix,False,Felix,Ray
101109,Raymond Felton,False,Felton,Raymond
76705,Jake Fendley,False,Fendley,Jake
76706,Bill Fenley,False,Fenley,Bill
2724,Desmond Ferguson,False,Ferguson,Desmond
1628390,Terrance Ferguson,False,Ferguson,Terrance
201164,Rudy Fernandez,False,Fernandez,Rudy
1628981,Bruno Fernando,False,Fernando,Bruno
76707,Eric Fernsten,False,Fernsten,Eric
76708,Al Ferrari,False,Ferrari,Al
76709,Rolando Ferreira,False,Ferreira,Rolando
273,Duane Ferrell,False,Ferrell,Duane
1627812,Yogi Ferrell,False,Ferrell,Yogi
76711,Arnie Ferrin,False,Ferrin,Arnie
76712,Bob Ferry,False,Ferry,Bob
198,Danny Ferry,False,Ferry,Danny
201178,Kyrylo Fesenko,False,Fesenko,Kyrylo
76713,Kenny Fields,False,Fields,Kenny
202361,Landry Fields,False,Fields,Landry
76714,Ron Filipek,False,Filipek,Ron
1642271,Kyle Filipowski,True,Filipowski,Kyle
76715,Greg Fillmore,False,Fillmore,Greg
76716,Hank Finkel,False,Finkel,Hank
714,Michael Finley,False,Finley,Michael
76717,Danny Finn,False,Finn,Danny
1627827,Dorian Finney-Smith,True,Finney-Smith,Dorian
900,Matt Fish,False,Fish,Matt
965,Derek Fisher,False,Fisher,Derek
2809,Gerald Fitch,False,Fitch,Gerald
1630238,Malik Fitts,False,Fitts,Malik
76720,Bob Fitzgerald,False,Fitzgerald,Bob
76719,Dick Fitzgerald,False,Fitzgerald,Dick
2033,Marcus Fizer,False,Fizer,Marcus
1642843,Cooper Flagg,True,Flagg,Cooper
1641745,Adam Flagler,False,Flagler,Adam
76721,Jerry Fleishman,False,Fleishman,Jerry
76722,Al Fleming,False,Fleming,Al
76723,Ed Fleming,False,Fleming,Ed
1642853,Rasheer Fleming,True,Fleming,Rasheer
313,Vern Fleming,False,Fleming,Vern
2784,Luis Flores,False,Flores,Luis
76725,Bruce Flowers,False,Flowers,Bruce
1642280,Trentyn Flowers,True,Flowers,Trentyn
76726,Sleepy Floyd,False,Floyd,Sleepy
201938,Jonny Flynn,False,Flynn,Jonny
1630201,Malachi Flynn,False,Flynn,Malachi
76727,Mike Flynn,False,Flynn,Mike
76728,Larry Fogle,False,Fogle,Larry
76729,Jack Foley,False,Foley,Jack
1829,Ike Fontaine,False,Fontaine,Ike
76731,Levi Fontaine,False,Fontaine,Levi
1631323,Simone Fontecchio,True,Fontecchio,Simone
202880,Jeff Foote,False,Foote,Jeff
1627854,Bryn Forbes,False,Forbes,Bryn
201814,Gary Forbes,False,Forbes,Gary
1630758,Aleem Ford,False,Ford,Aleem
76732,Alphonso Ford,False,Ford,Alphonso
2228,Alton Ford,False,Ford,Alton
76733,Chris Ford,False,Ford,Chris
76734,Don Ford,False,Ford,Don
76735,Jake Ford,False,Ford,Jake
1630259,Jordan Ford,False,Ford,Jordan
76736,Phil Ford,False,Ford,Phil
101213,Sharrod Ford,False,Ford,Sharrod
726,Sherell Ford,False,Ford,Sherell
2551,T.J. Ford,False,Ford,T.J.
76738,Donnie Forman,False,Forman,Donnie
76739,Bayard Forrest,False,Forrest,Bayard
1630235,Trent Forrest,False,Forrest,Trent
2218,Joseph Forte,False,Forte,Joseph
202622,Courtney Fortson,False,Fortson,Courtney
1504,Danny Fortson,False,Fortson,Danny
76740,Fred Foster,False,Foster,Fred
323,Greg Foster,False,Foster,Greg
1902,Jeff Foster,False,Foster,Jeff
76742,Rod Foster,False,Foster,Rod
1630701,Michael Foster Jr.,False,Foster Jr.,Michael
2238,Antonis Fotsis,False,Fotsis,Antonis
203095,Evan Fournier,False,Fournier,Evan
76744,Larry Foust,False,Foust,Larry
76745,Jerry Fowler,False,Fowler,Jerry
1762,Tremaine Fowlkes,False,Fowlkes,Tremaine
1628368,De'Aaron Fox,True,Fox,De'Aaron
76746,Harold Fox,False,Fox,Harold
76747,Jim Fox,False,Fox,Jim
296,Rick Fox,False,Fox,Rick
200751,Randy Foye,False,Foye,Randy
1502,Adonal Foyle,False,Foyle,Adonal
2499,Richie Frahm,False,Frahm,Richie
1883,Steve Francis,False,Francis,Steve
76748,Tellis Frank,False,Frank,Tellis
76749,Nat Frankel,False,Frankel,Nat
203479,Jamaal Franklin,False,Franklin,Jamaal
1629606,Robert Franks,False,Franks,Robert
204025,Tim Frazier,False,Frazier,Tim
76750,Walt Frazier,False,Frazier,Walt
76751,Will Frazier,False,Frazier,Will
1626187,Michael Frazier II,False,Frazier II,Michael
1628982,Melvin Frazier Jr.,False,Frazier Jr.,Melvin
76752,Anthony Frederick,False,Frederick,Anthony
202690,Jimmer Fredette,False,Fredette,Jimmer
76753,World Free,False,Free,World
202683,Enes Freedom,False,Freedom,Enes
200777,Joel Freeland,False,Freeland,Joel
76754,Donnie Freeman,False,Freeman,Donnie
1642402,Enrique Freeman,True,Freeman,Enrique
76755,Gary Freeman,False,Freeman,Gary
76756,Rod Freeman,False,Freeman,Rod
1631241,Javon Freeman-Liberty,False,Freeman-Liberty,Javon
2782,Matt Freije,False,Freije,Matt
76757,Frido Frey,False,Frey,Frido
76758,Larry Friend,False,Friend,Larry
76759,Pat Frink,False,Frink,Pat
76760,Jim Fritsche,False,Fritsche,Jim
101112,Channing Frye,False,Frye,Channing
76761,Bernie Fryer,False,Fryer,Bernie
76762,Frank Fucarino,False,Fucarino,Frank
1641788,Alex Fudge,False,Fudge,Alex
76763,Herm Fuetsch,False,Fuetsch,Herm
76764,Joe Fulks,False,Fulks,Joe
2673,Hiram Fuller,False,Fuller,Hiram
957,Todd Fuller,False,Fuller,Todd
76765,Tony Fuller,False,Fuller,Tony
1628365,Markelle Fultz,False,Fultz,Markelle
1444,Lawrence Funderburke,False,Funderburke,Lawrence
1641847,Andrew Funk,False,Funk,Andrew
76767,Terry Furlow,False,Furlow,Terry
1642277,Johnny Furphy,True,Furphy,Johnny
76768,Billy Gabor,False,Gabor,Billy
1629117,Wenyen Gabriel,False,Gabriel,Wenyen
2429,Dan Gadzuric,False,Gadzuric,Dan
202070,Tony Gaffney,False,Gaffney,Tony
1629655,Daniel Gafford,True,Gafford,Daniel
101184,Deng Gai,False,Gai,Deng
76769,Elmer R. Gainer,False,Gainer,Elmer R.
76770,Corey Gaines,False,Gaines,Corey
2558,Reece Gaines,False,Gaines,Reece
202178,Sundiata Gaines,False,Gaines,Sundiata
76771,Mike Gale,False,Gale,Mike
76772,Chad Gallagher,False,Gallagher,Chad
76773,Harry Gallatin,False,Gallatin,Harry
201568,Danilo Gallinari,False,Gallinari,Danilo
1641945,Jaylin Galloway,False,Galloway,Jaylin
204038,Langston Galloway,False,Galloway,Langston
76774,Dave Gambee,False,Gambee,Dave
333,Kevin Gamble,False,Gamble,Kevin
76776,Bob Gantt,False,Gantt,Bob
200816,Jorge Garbajosa,False,Garbajosa,Jorge
2092,Ruben Garces,False,Garces,Ruben
2682,Alex Garcia,False,Garcia,Alex
101128,Francisco Garcia,False,Garcia,Francisco
76778,Earl Gardner,False,Gardner,Earl
1642066,Myron Gardner,True,Gardner,Myron
201242,Thomas Gardner,False,Gardner,Thomas
76779,Vern Gardner,False,Gardner,Vern
76780,Jack Garfinkel,False,Garfinkel,Jack
1627868,Patricio Garino,False,Garino,Patricio
1629636,Darius Garland,True,Garland,Darius
76781,Gary Garland,False,Garland,Gary
76782,Winston Garland,False,Garland,Winston
76783,Dick Garmaker,False,Garmaker,Dick
1612,Chris Garner,False,Garner,Chris
76785,Bill Garnett,False,Garnett,Bill
708,Kevin Garnett,False,Garnett,Kevin
1831,Marlon Garnett,False,Garnett,Marlon
1628656,Billy Garrett,False,Garrett,Billy
76786,Calvin Garrett,False,Garrett,Calvin
1051,Dean Garrett,False,Garrett,Dean
203197,Diante Garrett,False,Garrett,Diante
76788,Eldo Garrett,False,Garrett,Eldo
1630585,Marcus Garrett,False,Garrett,Marcus
76789,Rowland Garrett,False,Garrett,Rowland
76790,Tom Garrick,False,Garrick,Tom
76791,John Garris,False,Garris,John
1619,Kiwane Garris,False,Garris,Kiwane
1727,Pat Garrity,False,Garrity,Pat
1630586,Usman Garuba,False,Garuba,Usman
76793,Jim Garvin,False,Garvin,Jim
1630568,Luka Garza,True,Garza,Luka
201188,Marc Gasol,False,Gasol,Marc
2200,Pau Gasol,False,Gasol,Pau
76794,Frank Gates,False,Gates,Frank
1629232,Kaiser Gates,False,Gates,Kaiser
423,Chris Gatling,False,Gatling,Chris
930,Kenny Gattison,False,Gattison,Kenny
200752,Rudy Gay,False,Gay,Rudy
76797,Ed Gayda,False,Gayda,Ed
1845,Andrew Gaze,False,Gaze,Andrew
1627771,Michael Gbinije,False,Gbinije,Michael
1002,Reggie Geary,False,Geary,Reggie
202087,Alonzo Gee,False,Gee,Alonzo
761,Matt Geiger,False,Geiger,Matt
101153,Mickael Gelabale,False,Gelabale,Mickael
1904,Devean George,False,George,Devean
76800,Jack George,False,George,Jack
1641718,Keyonte George,True,George,Keyonte
1642273,Kyshawn George,True,George,Kyshawn
202331,Paul George,True,George,Paul
76801,Tate George,False,George,Tate
1627875,Marcus Georges-Hunt,False,Georges-Hunt,Marcus
76802,Gus Gerard,False,Gerard,Gus
76803,Derrick Gervin,False,Gervin,Derrick
76804,George Gervin,False,Gervin,George
76805,Gorham Getchell,False,Getchell,Gorham
76806,John Gianelli,False,Gianelli,John
76807,Dick Gibbs,False,Gibbs,Dick
200789,Daniel Gibson,False,Gibson,Daniel
76808,Dee Gibson,False,Gibson,Dee
1626780,Jonathan Gibson,False,Gibson,Jonathan
76809,Mel Gibson,False,Gibson,Mel
76810,Mike Gibson,False,Gibson,Mike
201959,Taj Gibson,False,Gibson,Taj
76811,Ward Gibson,False,Gibson,Ward
201592,J.R. Giddens,False,Giddens,J.R.
1630581,Josh Giddey,True,Giddey,Josh
201821,Trey Gilder,False,Gilder,Trey
1628385,Harry Giles III,False,Giles III,Harry
1628983,Shai Gilgeous-Alexander,True,Gilgeous-Alexander,Shai
1630264,Anthony Gill,True,Gill,Anthony
2109,Eddie Gill,False,Gill,Eddie
383,Kendall Gill,False,Gill,Kendall
76812,Ben Gillery,False,Gillery,Ben
1631221,Collin Gillespie,True,Gillespie,Collin
1630273,Freddie Gillespie,False,Gillespie,Freddie
76813,Gene Gillette,False,Gillette,Gene
288,Armen Gilliam,False,Gilliam,Armen
76815,Herm Gilliam,False,Gilliam,Herm
600014,Artis Gilmore,False,Gilmore,Artis
76817,Walt Gilmore,False,Gilmore,Walt
76818,Chuck Gilmur,False,Gilmur,Chuck
1631367,Jacob Gilyard,False,Gilyard,Jacob
1938,Manu Ginobili,False,Ginobili,Manu
1921,Gordan Giricek,False,Giricek,Gordan
76819,Jack Givens,False,Givens,Jack
202148,Mickell Gladness,False,Gladness,Mickell
76820,George Glamack,False,Glamack,George
76821,Gerald Glass,False,Glass,Gerald
76822,Mike Glenn,False,Glenn,Mike
76823,Norman Glick,False,Glick,Norman
76824,Georgi Glouchkov,False,Glouchkov,Georgi
76825,Clarence Glover,False,Glover,Clarence
1901,Dion Glover,False,Glover,Dion
2601,Andreas Glyniadakis,False,Glyniadakis,Andreas
76826,Mike Gminski,False,Gminski,Mike
203497,Rudy Gobert,True,Gobert,Rudy
76827,Dan Godfread,False,Godfread,Dan
76828,Tom Gola,False,Gola,Tom
76829,Ben Goldfaden,False,Goldfaden,Ben
1642884,Vladislav Goldin,True,Goldin,Vladislav
924,Anthony Goldwire,False,Goldwire,Anthony
101155,Ryan Gomes,False,Gomes,Ryan
76830,Glen Gondrezick,False,Gondrezick,Glen
76831,Grant Gondrezick,False,Gondrezick,Grant
1642864,Hugo González,True,González,Hugo
2400,Drew Gooden,False,Gooden,Drew
76832,Gail Goodrich,False,Goodrich,Gail
1864,Steve Goodrich,False,Goodrich,Steve
203462,Archie Goodwin,False,Goodwin,Archie
1629164,Brandon Goodwin,False,Goodwin,Brandon
1630692,Jordan Goodwin,True,Goodwin,Jordan
76833,Wilfred Goodwin,False,Goodwin,Wilfred
203932,Aaron Gordon,True,Gordon,Aaron
2732,Ben Gordon,False,Gordon,Ben
204079,Drew Gordon,False,Gordon,Drew
201569,Eric Gordon,True,Gordon,Eric
76834,Lancaster Gordon,False,Gordon,Lancaster
76835,Paul Gordon,False,Gordon,Paul
101162,Marcin Gortat,False,Gortat,Marcin
1641789,Jazian Gortman,False,Gortman,Jazian
76836,Leo Gottlieb,False,Gottlieb,Leo
202726,Andrew Goudelock,False,Goudelock,Andrew
76837,Bato Govedarica,False,Govedarica,Bato
76838,Joe Graboski,False,Graboski,Joe
76839,Ricky Grace,False,Grace,Ricky
1628984,Devonte' Graham,False,Graham,Devonte'
37,Greg Graham,False,Graham,Greg
101121,Joey Graham,False,Graham,Joey
76843,Mal Graham,False,Graham,Mal
76841,Orlando Graham,False,Graham,Orlando
76842,Paul Graham,False,Graham,Paul
101211,Stephen Graham,False,Graham,Stephen
1626203,Treveon Graham,False,Graham,Treveon
76844,Jim Grandholm,False,Grandholm,Jim
97,Ronnie Grandison,False,Grandison,Ronnie
101122,Danny Granger,False,Granger,Danny
76847,Stewart Granger,False,Granger,Stewart
258,Brian Grant,False,Grant,Brian
76850,Bud Grant,False,Grant,Bud
202,Gary Grant,False,Grant,Gary
285,Greg Grant,False,Grant,Greg
265,Harvey Grant,False,Grant,Harvey
270,Horace Grant,False,Grant,Horace
203924,Jerami Grant,True,Grant,Jerami
1626170,Jerian Grant,False,Grant,Jerian
76852,Josh Grant,False,Grant,Josh
1514,Paul Grant,False,Grant,Paul
76853,Travis Grant,False,Grant,Travis
1629055,Donte Grantham,False,Grantham,Donte
76854,Don Grate,False,Grate,Don
76855,Butch Graves,False,Graves,Butch
1629755,Hassani Gravett,False,Gravett,Hassani
201189,Aaron Gray,False,Gray,Aaron
1070,Devin Gray,False,Gray,Devin
1516,Ed Gray,False,Gray,Ed
1026,Evric Gray,False,Gray,Evric
76859,Gary Gray,False,Gray,Gary
1627982,Josh Gray,False,Gray,Josh
76860,Leonard Gray,False,Gray,Leonard
1630564,RaiQuan Gray,False,Gray,RaiQuan
76861,Stuart Gray,False,Gray,Stuart
76862,Sylvester Gray,False,Gray,Sylvester
76863,Wyndol Gray,False,Gray,Wyndol
81,Jeff Grayer,False,Grayer,Jeff
76865,Bob Greacen,False,Greacen,Bob
920,A.C. Green,False,Green,A.C.
1631260,AJ Green,True,Green,AJ
201980,Danny Green,False,Green,Danny
101209,Devin Green,False,Green,Devin
203110,Draymond Green,True,Green,Draymond
203475,Erick Green,False,Green,Erick
101123,Gerald Green,False,Green,Gerald
203210,JaMychal Green,False,Green,JaMychal
1630224,Jalen Green,True,Green,Jalen
1629750,Javonte Green,True,Green,Javonte
201145,Jeff Green,True,Green,Jeff
76867,Johnny Green,False,Green,Johnny
1630182,Josh Green,True,Green,Josh
76868,Ken Green,False,Green,Ken
76869,Kenny Green,False,Green,Kenny
600011,Lamar Green,False,Green,Lamar
1036,Litterial Green,False,Green,Litterial
76872,Luther Green,False,Green,Luther
76873,Mike Green,False,Green,Mike
76874,Rickey Green,False,Green,Rickey
76875,Sean Green,False,Green,Sean
76877,Si Green,False,Green,Si
76876,Sidney Green,False,Green,Sidney
76878,Steve Green,False,Green,Steve
201192,Taurean Green,False,Green,Taurean
76879,Tommy Green,False,Green,Tommy
2584,Willie Green,False,Green,Willie
201590,Donte Greene,False,Greene,Donte
101158,Orien Greene,False,Greene,Orien
76880,Jerry Greenspan,False,Greenspan,Jerry
76881,David Greenwood,False,Greenwood,David
76882,Hal Greer,False,Greer,Hal
2696,Lynn Greer,False,Greer,Lynn
76883,Gary Gregor,False,Gregor,Gary
76884,Claude Gregory,False,Gregory,Claude
76885,John Greig,False,Greig,John
76886,Norm Grekin,False,Grekin,Norm
76887,Kevin Grevey,False,Grevey,Kevin
1631100,AJ Griffin,False,Griffin,AJ
1559,Adrian Griffin,False,Griffin,Adrian
201933,Blake Griffin,False,Griffin,Blake
2204,Eddie Griffin,False,Griffin,Eddie
76888,Greg Griffin,False,Griffin,Greg
76889,Paul Griffin,False,Griffin,Paul
201981,Taylor Griffin,False,Griffin,Taylor
76890,Darrell Griffith,False,Griffith,Darrell
76891,Chuck Grigsby,False,Grigsby,Chuck
1629656,Quentin Grimes,True,Grimes,Quentin
1575,Derek Grimm,False,Grimm,Derek
76893,George Grimshaw,False,Grimshaw,George
76894,Dick Groat,False,Groat,Dick
76895,Bob Gross,False,Gross,Bob
76896,Jerry Grote,False,Grote,Jerry
76897,Alex Groza,False,Groza,Alex
101219,Anthony Grundy,False,Grundy,Anthony
76899,Ernie Grunfeld,False,Grunfeld,Ernie
76900,Gene Guarilia,False,Guarilia,Gene
76901,Petur Gudmundsson,False,Gudmundsson,Petur
1629741,Marko Guduric,False,Guduric,Marko
76902,Richie Guerin,False,Guerin,Richie
1631338,Mouhamadou Gueye,False,Gueye,Mouhamadou
1631243,Mouhamed Gueye,True,Gueye,Mouhamed
339,Tom Gugliotta,False,Gugliotta,Tom
76903,Andres Guibert,False,Guibert,Andres
76904,Jay Guidinger,False,Guidinger,Jay
76905,Coulby Gunther,False,Gunther,Coulby
76906,Dave Gunther,False,Gunther,Dave
76907,Al Guokas,False,Guokas,Al
76908,Matt Guokas,False,Guokas,Matt
76909,Matt Guokas,False,Guokas,Matt
203268,Jorge Gutierrez,False,Gutierrez,Jorge
1629657,Kyle Guy,False,Guy,Kyle
2062,A.J. Guyton,False,Guyton,A.J.
2775,Ha Ha,False,Ha,Ha
1629060,Rui Hachimura,True,Hachimura,Rui
76910,Rudy Hackett,False,Hackett,Rudy
201632,Hamed Haddadi,False,Haddadi,Hamed
76911,Scott Haffner,False,Haffner,Scott
76912,Cliff Hagan,False,Hagan,Cliff
76913,Glenn Hagan,False,Hagan,Glenn
1630204,Ashton Hagans,False,Hagans,Ashton
76914,Bob Hahn,False,Hahn,Bob
76915,Al Hairston,False,Hairston,Al
76916,Happy Hairston,False,Hairston,Happy
76917,Lindsay Hairston,False,Hairston,Lindsay
201612,Malik Hairston,False,Hairston,Malik
203798,PJ Hairston,False,Hairston,PJ
2409,Marcus Haislip,False,Haislip,Marcus
76918,Chuck Halbert,False,Halbert,Chuck
76919,Harvey Halbrook,False,Halbrook,Harvey
76920,Bruce Hale,False,Hale,Bruce
917,Jack Haley,False,Haley,Jack
1630169,Tyrese Haliburton,True,Haliburton,Tyrese
76922,Shaler Halimon,False,Halimon,Shaler
1628985,Devon Hall,False,Hall,Devon
1629743,Donta Hall,False,Hall,Donta
1631160,Jordan Hall,False,Hall,Jordan
1630221,Josh Hall,False,Hall,Josh
200837,Mike Hall,False,Hall,Mike
1641790,PJ Hall,True,Hall,PJ
1629788,Tyler Hall,False,Hall,Tyler
76923,Jeff Halliburton,False,Halliburton,Jeff
1032,Darvin Ham,False,Ham,Darvin
984,Steve Hamer,False,Hamer,Steve
76925,Dale Hamilton,False,Hamilton,Dale
1627772,Daniel Hamilton,False,Hamilton,Daniel
76926,Dennis Hamilton,False,Hamilton,Dennis
202706,Jordan Hamilton,False,Hamilton,Jordan
203120,Justin Hamilton,False,Hamilton,Justin
76927,Ralph Hamilton,False,Hamilton,Ralph
1888,Richard Hamilton,False,Hamilton,Richard
76928,Roylee Hamilton,False,Hamilton,Roylee
76929,Steve Hamilton,False,Hamilton,Steve
